#rho	 Pc
 1.300192332257608E-01 5.143335810549113E+08
 1.301190716405705E-01 5.154153355104665E+08
 1.302189867187233E-01 5.164993341661273E+08
 1.303189785190867E-01 5.175855815356244E+08
 1.304190471005741E-01 5.186740821412333E+08
 1.305191925221435E-01 5.197648405139976E+08
 1.306194148427985E-01 5.208578611929601E+08
 1.307197141215877E-01 5.219531487263559E+08
 1.308200904176056E-01 5.230507076707423E+08
 1.309205437899916E-01 5.241505425908142E+08
 1.310210742979306E-01 5.252526580608126E+08
 1.311216820006529E-01 5.263570586634515E+08
 1.312223669574347E-01 5.274637489893604E+08
 1.313231292275973E-01 5.285727336381379E+08
 1.314239688705073E-01 5.296840172187773E+08
 1.315248859455777E-01 5.307976043482018E+08
 1.316258805122666E-01 5.319134996521468E+08
 1.317269526300775E-01 5.330317077652597E+08
 1.318281023585601E-01 5.341522333308896E+08
 1.319293297573097E-01 5.352750810013359E+08
 1.320306348859672E-01 5.364002554374041E+08
 1.321320178042194E-01 5.375277613084011E+08
 1.322334785717988E-01 5.386576032929665E+08
 1.323350172484842E-01 5.397897860783691E+08
 1.324366338940998E-01 5.409243143609550E+08
 1.325383285685158E-01 5.420611928454459E+08
 1.326401013316489E-01 5.432004262452998E+08
 1.327419522434610E-01 5.443420192836258E+08
 1.328438813639607E-01 5.454859766920394E+08
 1.329458887532022E-01 5.466323032108226E+08
 1.330479744712863E-01 5.477810035889809E+08
 1.331501385783596E-01 5.489320825852201E+08
 1.332523811346150E-01 5.500855449671789E+08
 1.333547022002914E-01 5.512413955101745E+08
 1.334571018356745E-01 5.523996389998853E+08
 1.335595801010958E-01 5.535602802306728E+08
 1.336621370569333E-01 5.547233240051355E+08
 1.337647727636111E-01 5.558887751359746E+08
 1.338674872816003E-01 5.570566384444361E+08
 1.339702806714179E-01 5.582269187604330E+08
 1.340731529936275E-01 5.593996209233770E+08
 1.341761043088394E-01 5.605747497820861E+08
 1.342791346777102E-01 5.617523101935347E+08
 1.343822441609432E-01 5.629323070247945E+08
 1.344854328192880E-01 5.641147451513337E+08
 1.345887007135415E-01 5.652996294579761E+08
 1.346920479045469E-01 5.664869648390212E+08
 1.347954744531939E-01 5.676767561975651E+08
 1.348989804204192E-01 5.688690084460498E+08
 1.350025658672065E-01 5.700637265058999E+08
 1.351062308545860E-01 5.712609153080564E+08
 1.352099754436348E-01 5.724605797922022E+08
 1.353137996954768E-01 5.736627249080942E+08
 1.354177036712834E-01 5.748673556141292E+08
 1.355216874322725E-01 5.760744768778569E+08
 1.356257510397087E-01 5.772840936764622E+08
 1.357298945549045E-01 5.784962109963821E+08
 1.358341180392188E-01 5.797108338333715E+08
 1.359384215540579E-01 5.809279671924223E+08
 1.360428051608748E-01 5.821476160878184E+08
 1.361472689211706E-01 5.833697855432329E+08
 1.362518128964929E-01 5.845944805918727E+08
 1.363564371484366E-01 5.858217062764587E+08
 1.364611417386441E-01 5.870514676487591E+08
 1.365659267288052E-01 5.882837697699842E+08
 1.366707921806570E-01 5.895186177108432E+08
 1.367757381559835E-01 5.907560165519725E+08
 1.368807647166173E-01 5.919959713829806E+08
 1.369858719244373E-01 5.932384873024819E+08
 1.370910598413705E-01 5.944835694198546E+08
 1.371963285293913E-01 5.957312228528651E+08
 1.373016780505218E-01 5.969814527294102E+08
 1.374071084668317E-01 5.982342641868353E+08
 1.375126198404384E-01 5.994896623716865E+08
 1.376182122335064E-01 6.007476524408029E+08
 1.377238857082492E-01 6.020082395598671E+08
 1.378296403269269E-01 6.032714289043669E+08
 1.379354761518479E-01 6.045372256597161E+08
 1.380413932453682E-01 6.058056350209366E+08
 1.381473916698922E-01 6.070766621923298E+08
 1.382534714878718E-01 6.083503123880575E+08
 1.383596327618066E-01 6.096265908319660E+08
 1.384658755542450E-01 6.109055027576818E+08
 1.385721999277828E-01 6.121870534085619E+08
 1.386786059450639E-01 6.134712480375242E+08
 1.387850936687803E-01 6.147580919070388E+08
 1.388916631616726E-01 6.160475902898152E+08
 1.389983144865292E-01 6.173397484686513E+08
 1.391050477061865E-01 6.186345717349585E+08
 1.392118628835295E-01 6.199320653905230E+08
 1.393187600814915E-01 6.212322347476134E+08
 1.394257393630541E-01 6.225350851274792E+08
 1.395328007912470E-01 6.238406218614666E+08
 1.396399444291483E-01 6.251488502907312E+08
 1.397471703398851E-01 6.264597757665024E+08
 1.398544785866324E-01 6.277734036502900E+08
 1.399618692326138E-01 6.290897393124367E+08
 1.400693423411018E-01 6.304087881338100E+08
 1.401768979754171E-01 6.317305555056150E+08
 1.402845361989291E-01 6.330550468286645E+08
 1.403922570750559E-01 6.343822675134342E+08
 1.405000606672645E-01 6.357122229808785E+08
 1.406079470390703E-01 6.370449186615819E+08
 1.407159162540376E-01 6.383803599966512E+08
 1.408239683757795E-01 6.397185524366874E+08
 1.409321034679581E-01 6.410595014427211E+08
 1.410403215942842E-01 6.424032124857600E+08
 1.411486228185174E-01 6.437496910466115E+08
 1.412570072044668E-01 6.450989426168480E+08
 1.413654748159900E-01 6.464509726973534E+08
 1.414740257169937E-01 6.478057867997544E+08
 1.415826599714335E-01 6.491633904456869E+08
 1.416913776433149E-01 6.505237891666372E+08
 1.418001787966916E-01 6.518869885047004E+08
 1.419090634956671E-01 6.532529940123258E+08
 1.420180318043936E-01 6.546218111214817E+08
 1.421270837870733E-01 6.559934429502287E+08
 1.422362195079570E-01 6.573679205172906E+08
 1.423454390313452E-01 6.587452669680409E+08
 1.424547424215873E-01 6.601254688550420E+08
 1.425641297430832E-01 6.615085242099106E+08
 1.426736010602811E-01 6.628944400002544E+08
 1.427831564376791E-01 6.642832219634867E+08
 1.428927959398251E-01 6.656748758480670E+08
 1.430025196313162E-01 6.670694074131753E+08
 1.431123275767992E-01 6.684668224287055E+08
 1.432222198409704E-01 6.698671266749043E+08
 1.433321964885763E-01 6.712703259437895E+08
 1.434422575844127E-01 6.726764260382677E+08
 1.435524031933250E-01 6.740854327711140E+08
 1.436626333802086E-01 6.754973519672368E+08
 1.437729482100090E-01 6.769121894623538E+08
 1.438833477477212E-01 6.783299511023724E+08
 1.439938320583902E-01 6.797506427448828E+08
 1.441044012071108E-01 6.811742702584033E+08
 1.442150552590283E-01 6.826008395222014E+08
 1.443257942793374E-01 6.840303564271958E+08
 1.444366183332831E-01 6.854628268748201E+08
 1.445475274861608E-01 6.868982567777394E+08
 1.446585218033157E-01 6.883366520598707E+08
 1.447696013501432E-01 6.897780186558449E+08
 1.448807661920887E-01 6.912223625125974E+08
 1.449920163946486E-01 6.926696895865418E+08
 1.451033520233689E-01 6.941200058466010E+08
 1.452147731438461E-01 6.955733172725464E+08
 1.453262798217270E-01 6.970296298546567E+08
 1.454378721227091E-01 6.984889495956349E+08
 1.455495501125403E-01 6.999512825086228E+08
 1.456613138570185E-01 7.014166346189895E+08
 1.457731634219928E-01 7.028850119617260E+08
 1.458850988733625E-01 7.043564205845170E+08
 1.459971202770774E-01 7.058308665461572E+08
 1.461092276991380E-01 7.073083559162351E+08
 1.462214212055959E-01 7.087888947766837E+08
 1.463337008625529E-01 7.102724892196374E+08
 1.464460667361618E-01 7.117591453497458E+08
 1.465585188926259E-01 7.132488692822405E+08
 1.466710573981999E-01 7.147416671442735E+08
 1.467836823191890E-01 7.162375450743368E+08
 1.468963937219493E-01 7.177365092222753E+08
 1.470091916728877E-01 7.192385657498803E+08
 1.471220762384628E-01 7.207437208294456E+08
 1.472350474851834E-01 7.222519806462821E+08
 1.473481054796096E-01 7.237633513963995E+08
 1.474612502883532E-01 7.252778392863809E+08
 1.475744819780763E-01 7.267954505369596E+08
 1.476878006154927E-01 7.283161913785582E+08
 1.478012062673671E-01 7.298400680528436E+08
 1.479146990005159E-01 7.313670868148067E+08
 1.480282788818066E-01 7.328972539301884E+08
 1.481419459781578E-01 7.344305756762652E+08
 1.482557003565396E-01 7.359670583421675E+08
 1.483695420839739E-01 7.375067082288977E+08
 1.484834712275338E-01 7.390495316495945E+08
 1.485974878543435E-01 7.405955349281733E+08
 1.487115920315796E-01 7.421447244011168E+08
 1.488257838264697E-01 7.436971064166203E+08
 1.489400633062929E-01 7.452526873336637E+08
 1.490544305383802E-01 7.468114735248916E+08
 1.491688855901147E-01 7.483734713738930E+08
 1.492834285289306E-01 7.499386872752926E+08
 1.493980594223140E-01 7.515071276370869E+08
 1.495127783378029E-01 7.530787988783860E+08
 1.496275853429876E-01 7.546537074299965E+08
 1.497424805055096E-01 7.562318597355282E+08
 1.498574638930627E-01 7.578132622499149E+08
 1.499725355733924E-01 7.593979214404258E+08
 1.500876956142970E-01 7.609858437859769E+08
 1.502029440836259E-01 7.625770357775786E+08
 1.503182810492809E-01 7.641715039186559E+08
 1.504337065792165E-01 7.657692547241950E+08
 1.505492207414385E-01 7.673702947219737E+08
 1.506648236040056E-01 7.689746304513170E+08
 1.507805152350282E-01 7.705822684635324E+08
 1.508962957026697E-01 7.721932153223379E+08
 1.510121650751453E-01 7.738074776043773E+08
 1.511281234207227E-01 7.754250618968784E+08
 1.512441708077218E-01 7.770459748002713E+08
 1.513603073045157E-01 7.786702229274665E+08
 1.514765329795292E-01 7.802978129027399E+08
 1.515928479012401E-01 7.819287513635122E+08
 1.517092521381783E-01 7.835630449588482E+08
 1.518257457589271E-01 7.852007003505845E+08
 1.519423288321219E-01 7.868417242123671E+08
 1.520590014264507E-01 7.884861232304463E+08
 1.521757636106547E-01 7.901339041034956E+08
 1.522926154535276E-01 7.917850735427847E+08
 1.524095570239161E-01 7.934396382711799E+08
 1.525265883907192E-01 7.950976050250633E+08
 1.526437096228898E-01 7.967589805523221E+08
 1.527609207894329E-01 7.984237716137009E+08
 1.528782219594069E-01 8.000919849825218E+08
 1.529956132019228E-01 8.017636274443382E+08
 1.531130945861455E-01 8.034387057975354E+08
 1.532306661812922E-01 8.051172268525815E+08
 1.533483280566334E-01 8.067991974331267E+08
 1.534660802814933E-01 8.084846243744564E+08
 1.535839229252487E-01 8.101735145255799E+08
 1.537018560573301E-01 8.118658747473063E+08
 1.538198797472207E-01 8.135617119134984E+08
 1.539379940644582E-01 8.152610329106233E+08
 1.540561990786326E-01 8.169638446372352E+08
 1.541744948593878E-01 8.186701540053173E+08
 1.542928814764209E-01 8.203799679394178E+08
 1.544113589994831E-01 8.220932933769419E+08
 1.545299274983787E-01 8.238101372675011E+08
 1.546485870429657E-01 8.255305065732168E+08
 1.547673377031554E-01 8.272544082706618E+08
 1.548861795489136E-01 8.289818493480234E+08
 1.550051126502591E-01 8.307128368054554E+08
 1.551241370772646E-01 8.324473776578519E+08
 1.552432529000571E-01 8.341854789319667E+08
 1.553624601888168E-01 8.359271476672766E+08
 1.554817590137781E-01 8.376723909165356E+08
 1.556011494452291E-01 8.394212157456117E+08
 1.557206315535124E-01 8.411736292327185E+08
 1.558402054090241E-01 8.429296384695038E+08
 1.559598710822146E-01 8.446892505605258E+08
 1.560796286435880E-01 8.464524726234267E+08
 1.561994781637034E-01 8.482193117885351E+08
 1.563194197131733E-01 8.499897751994150E+08
 1.564394533626646E-01 8.517638700133396E+08
 1.565595791828984E-01 8.535416033996538E+08
 1.566797972446506E-01 8.553229825409188E+08
 1.568001076187509E-01 8.571080146335437E+08
 1.569205103760834E-01 8.588967068869296E+08
 1.570410055875872E-01 8.606890665232739E+08
 1.571615933242551E-01 8.624851007777838E+08
 1.572822736571350E-01 8.642848168996909E+08
 1.574030466573289E-01 8.660882221509105E+08
 1.575239123959940E-01 8.678953238062427E+08
 1.576448709443416E-01 8.697061291549613E+08
 1.577659223736378E-01 8.715206454985541E+08
 1.578870667552034E-01 8.733388801517078E+08
 1.580083041604143E-01 8.751608404435008E+08
 1.581296346607009E-01 8.769865337156346E+08
 1.582510583275483E-01 8.788159673232591E+08
 1.583725752324970E-01 8.806491486347672E+08
 1.584941854471419E-01 8.824860850325042E+08
 1.586158890431333E-01 8.843267839121376E+08
 1.587376860921759E-01 8.861712526819648E+08
 1.588595766660305E-01 8.880194987646958E+08
 1.589815608365120E-01 8.898715295960226E+08
 1.591036386754910E-01 8.917273526259167E+08
 1.592258102548929E-01 8.935869753167505E+08
