#rho	 Pc
 1.308200904176056E-01 9.832745200767303E+10
 1.309205437899916E-01 9.848274437478833E+10
 1.310210742979306E-01 9.863827674741730E+10
 1.311216820006529E-01 9.879404947195142E+10
 1.312223669574347E-01 9.895006289518475E+10
 1.313231292275973E-01 9.910631736440607E+10
 1.314239688705073E-01 9.926281322721295E+10
 1.315248859455777E-01 9.941955083166251E+10
 1.316258805122666E-01 9.957653052614255E+10
 1.317269526300775E-01 9.973375265941229E+10
 1.318281023585601E-01 9.989121758085446E+10
 1.319293297573097E-01 1.000489256399838E+11
 1.320306348859672E-01 1.002068771869505E+11
 1.321320178042194E-01 1.003650725720956E+11
 1.322334785717988E-01 1.005235121462407E+11
 1.323350172484842E-01 1.006821962607979E+11
 1.324366338940998E-01 1.008411252672337E+11
 1.325383285685158E-01 1.010002995176904E+11
